epoch,train_loss,train_seg,train_profile,train_trace,ramp,val_loss,val_iou,val_dice,val_precision,val_recall,lr,seconds,val_iou_en_echelon,val_iou_horsetail,val_iou_negative_flower,val_iou_positive_flower,val_iou_listric_assemblage,val_iou_intersecting_conjugate
141,0.21161,0.21161,0.00000,0.00000,1.00,0.21758,0.5611,0.7188,0.6755,0.7681,2.50e-05,39,0.6500,0.6143,0.6728,0.6087,0.1844,0.7964
142,0.21126,0.21126,0.00000,0.00000,1.00,0.21485,0.5648,0.7218,0.6814,0.7674,2.50e-05,39,0.6737,0.6188,0.6868,0.6057,0.1835,0.7972
143,0.21018,0.21018,0.00000,0.00000,1.00,0.21194,0.5710,0.7269,0.6868,0.7719,1.25e-05,39,0.6739,0.6272,0.6845,0.6202,0.1900,0.8004
144,0.20734,0.20734,0.00000,0.00000,1.00,0.21299,0.5729,0.7284,0.6915,0.7695,1.25e-05,39,0.6675,0.6279,0.6904,0.6185,0.1864,0.8001
145,0.20699,0.20699,0.00000,0.00000,1.00,0.21151,0.5721,0.7278,0.6877,0.7729,1.25e-05,39,0.6667,0.6285,0.6894,0.6209,0.1928,0.7988
146,0.20806,0.20806,0.00000,0.00000,1.00,0.21361,0.5724,0.7280,0.6959,0.7633,1.25e-05,39,0.6685,0.6206,0.6880,0.6185,0.1861,0.7981
147,0.20668,0.20668,0.00000,0.00000,1.00,0.21495,0.5663,0.7231,0.6803,0.7717,1.25e-05,39,0.6633,0.6202,0.6929,0.6177,0.1828,0.8000
148,0.20687,0.20687,0.00000,0.00000,1.00,0.21372,0.5701,0.7262,0.6839,0.7741,1.25e-05,39,0.6673,0.6164,0.6943,0.6131,0.1869,0.7990
149,0.20591,0.20591,0.00000,0.00000,1.00,0.21045,0.5701,0.7262,0.6791,0.7802,1.25e-05,39,0.6755,0.6256,0.6837,0.6267,0.1931,0.8002
150,0.20715,0.20715,0.00000,0.00000,1.00,0.21280,0.5740,0.7294,0.6949,0.7674,1.25e-05,39,0.6636,0.6221,0.6903,0.6198,0.1906,0.8009
151,0.20670,0.20670,0.00000,0.00000,1.00,0.21083,0.5745,0.7298,0.6901,0.7743,1.25e-05,39,0.6783,0.6389,0.6827,0.6229,0.1915,0.8000
152,0.20675,0.20675,0.00000,0.00000,1.00,0.21352,0.5722,0.7279,0.6881,0.7726,1.25e-05,39,0.6686,0.6292,0.6922,0.6211,0.1837,0.8004
153,0.20458,0.20458,0.00000,0.00000,1.00,0.20978,0.5740,0.7293,0.6821,0.7836,1.25e-05,39,0.6702,0.6381,0.6851,0.6276,0.1963,0.7995
154,0.20433,0.20433,0.00000,0.00000,1.00,0.21025,0.5754,0.7305,0.6885,0.7780,1.25e-05,39,0.6770,0.6331,0.6935,0.6264,0.1915,0.7994
155,0.20492,0.20492,0.00000,0.00000,1.00,0.21299,0.5714,0.7273,0.6884,0.7708,1.25e-05,39,0.6658,0.6403,0.6903,0.6209,0.1853,0.8007
156,0.20365,0.20365,0.00000,0.00000,1.00,0.21179,0.5733,0.7288,0.6868,0.7762,1.25e-05,39,0.6722,0.6327,0.6923,0.6267,0.1877,0.7995
157,0.20416,0.20416,0.00000,0.00000,1.00,0.21204,0.5741,0.7295,0.6939,0.7689,1.25e-05,39,0.6719,0.6169,0.6856,0.6242,0.1917,0.8002
158,0.20572,0.20572,0.00000,0.00000,1.00,0.21202,0.5711,0.7270,0.6820,0.7785,1.25e-05,39,0.6724,0.6302,0.6935,0.6258,0.1870,0.7990
159,0.20214,0.20214,0.00000,0.00000,1.00,0.21318,0.5728,0.7283,0.6873,0.7746,1.25e-05,39,0.6513,0.6152,0.6895,0.6182,0.1937,0.7999
160,0.20331,0.20331,0.00000,0.00000,1.00,0.21289,0.5715,0.7273,0.6855,0.7745,1.25e-05,39,0.6618,0.6213,0.6959,0.6191,0.1881,0.8005
161,0.20253,0.20253,0.00000,0.00000,1.00,0.21335,0.5711,0.7270,0.6867,0.7723,1.25e-05,39,0.6647,0.6193,0.6944,0.6138,0.1894,0.8006
162,0.20262,0.20262,0.00000,0.00000,1.00,0.21223,0.5747,0.7299,0.6931,0.7707,1.25e-05,39,0.6718,0.6265,0.6876,0.6282,0.1875,0.7998
163,0.20299,0.20299,0.00000,0.00000,1.00,0.21426,0.5745,0.7297,0.6973,0.7654,1.25e-05,39,0.6583,0.6171,0.6960,0.6165,0.1854,0.8003
164,0.20256,0.20256,0.00000,0.00000,1.00,0.21128,0.5757,0.7307,0.6918,0.7742,6.25e-06,39,0.6756,0.6328,0.6966,0.6264,0.1874,0.8001
165,0.20257,0.20257,0.00000,0.00000,1.00,0.20943,0.5794,0.7337,0.6990,0.7720,6.25e-06,39,0.6770,0.6325,0.6932,0.6287,0.1939,0.8006
166,0.20056,0.20056,0.00000,0.00000,1.00,0.20904,0.5761,0.7310,0.6864,0.7818,6.25e-06,39,0.6787,0.6358,0.6975,0.6329,0.1917,0.8009
167,0.20272,0.20272,0.00000,0.00000,1.00,0.21061,0.5778,0.7324,0.6982,0.7701,6.25e-06,39,0.6731,0.6356,0.6953,0.6300,0.1894,0.8013
168,0.20201,0.20201,0.00000,0.00000,1.00,0.20990,0.5773,0.7320,0.6932,0.7755,6.25e-06,39,0.6743,0.6293,0.6978,0.6318,0.1914,0.8013
169,0.20109,0.20109,0.00000,0.00000,1.00,0.21289,0.5746,0.7298,0.6940,0.7695,6.25e-06,39,0.6612,0.6160,0.6984,0.6247,0.1891,0.8011
170,0.20208,0.20208,0.00000,0.00000,1.00,0.21162,0.5757,0.7307,0.6912,0.7750,6.25e-06,39,0.6653,0.6316,0.6944,0.6253,0.1898,0.8010
171,0.19871,0.19871,0.00000,0.00000,1.00,0.21077,0.5784,0.7329,0.6978,0.7718,6.25e-06,39,0.6700,0.6276,0.6942,0.6250,0.1923,0.8012
172,0.20021,0.20021,0.00000,0.00000,1.00,0.21185,0.5769,0.7317,0.6972,0.7698,6.25e-06,39,0.6729,0.6304,0.6974,0.6272,0.1864,0.8012
173,0.19939,0.19939,0.00000,0.00000,1.00,0.20903,0.5806,0.7346,0.6972,0.7763,6.25e-06,39,0.6739,0.6348,0.6923,0.6285,0.1950,0.8011
174,0.20037,0.20037,0.00000,0.00000,1.00,0.20986,0.5810,0.7350,0.7031,0.7699,6.25e-06,39,0.6762,0.6395,0.6939,0.6321,0.1903,0.8018
175,0.19998,0.19998,0.00000,0.00000,1.00,0.20979,0.5793,0.7336,0.6953,0.7763,6.25e-06,39,0.6789,0.6427,0.6951,0.6269,0.1909,0.8020
176,0.20055,0.20055,0.00000,0.00000,1.00,0.20960,0.5785,0.7330,0.6955,0.7748,6.25e-06,39,0.6783,0.6386,0.6980,0.6279,0.1909,0.8015
177,0.20028,0.20028,0.00000,0.00000,1.00,0.21113,0.5798,0.7340,0.7027,0.7682,6.25e-06,39,0.6736,0.6329,0.6999,0.6258,0.1874,0.8015
178,0.20089,0.20089,0.00000,0.00000,1.00,0.20834,0.5789,0.7333,0.6920,0.7798,6.25e-06,39,0.6759,0.6453,0.6960,0.6295,0.1941,0.8009
179,0.19976,0.19976,0.00000,0.00000,1.00,0.20818,0.5796,0.7338,0.6937,0.7789,6.25e-06,39,0.6774,0.6372,0.6978,0.6308,0.1948,0.8015
180,0.20011,0.20011,0.00000,0.00000,1.00,0.20971,0.5800,0.7342,0.6983,0.7739,6.25e-06,39,0.6698,0.6293,0.6982,0.6279,0.1938,0.8017
181,0.19962,0.19962,0.00000,0.00000,1.00,0.20921,0.5796,0.7339,0.6959,0.7762,6.25e-06,39,0.6734,0.6374,0.6966,0.6296,0.1937,0.8018
182,0.19927,0.19927,0.00000,0.00000,1.00,0.20974,0.5773,0.7320,0.6919,0.7770,6.25e-06,39,0.6708,0.6346,0.7001,0.6263,0.1924,0.8016
183,0.19954,0.19954,0.00000,0.00000,1.00,0.20956,0.5790,0.7334,0.6979,0.7727,6.25e-06,39,0.6756,0.6412,0.6946,0.6254,0.1922,0.8016
184,0.20049,0.20049,0.00000,0.00000,1.00,0.21066,0.5786,0.7330,0.6958,0.7745,6.25e-06,39,0.6713,0.6343,0.6981,0.6233,0.1902,0.8019
185,0.19909,0.19909,0.00000,0.00000,1.00,0.20982,0.5793,0.7336,0.6961,0.7754,6.25e-06,39,0.6685,0.6381,0.6944,0.6284,0.1932,0.8017
186,0.19912,0.19912,0.00000,0.00000,1.00,0.20914,0.5803,0.7344,0.6984,0.7743,6.25e-06,39,0.6736,0.6367,0.6966,0.6287,0.1947,0.8021
187,0.20010,0.20010,0.00000,0.00000,1.00,0.20823,0.5817,0.7356,0.6968,0.7789,6.25e-06,39,0.6770,0.6416,0.6972,0.6294,0.1954,0.8014
188,0.19883,0.19883,0.00000,0.00000,1.00,0.20965,0.5804,0.7345,0.7001,0.7724,6.25e-06,39,0.6719,0.6356,0.6969,0.6282,0.1927,0.8013
189,0.19627,0.19627,0.00000,0.00000,1.00,0.20878,0.5797,0.7340,0.6946,0.7781,6.25e-06,39,0.6750,0.6313,0.6969,0.6261,0.1964,0.8010
190,0.19989,0.19989,0.00000,0.00000,1.00,0.21001,0.5791,0.7335,0.6964,0.7746,3.13e-06,39,0.6737,0.6298,0.6995,0.6248,0.1917,0.8016
191,0.20006,0.20006,0.00000,0.00000,1.00,0.20976,0.5788,0.7332,0.6958,0.7749,3.13e-06,39,0.6726,0.6355,0.6990,0.6289,0.1917,0.8015
192,0.19945,0.19945,0.00000,0.00000,1.00,0.20807,0.5803,0.7344,0.6946,0.7792,3.13e-06,39,0.6732,0.6432,0.6967,0.6319,0.1952,0.8014
193,0.19958,0.19958,0.00000,0.00000,1.00,0.20777,0.5812,0.7352,0.6965,0.7784,3.13e-06,39,0.6756,0.6437,0.6971,0.6310,0.1962,0.8015
194,0.19930,0.19930,0.00000,0.00000,1.00,0.20875,0.5803,0.7344,0.6947,0.7789,3.13e-06,39,0.6760,0.6442,0.6982,0.6299,0.1924,0.8016
195,0.19878,0.19878,0.00000,0.00000,1.00,0.20816,0.5799,0.7341,0.6922,0.7813,3.13e-06,39,0.6774,0.6432,0.6977,0.6287,0.1949,0.8014
196,0.19921,0.19921,0.00000,0.00000,1.00,0.20844,0.5818,0.7356,0.6992,0.7760,3.13e-06,39,0.6728,0.6440,0.6977,0.6292,0.1948,0.8019
197,0.19828,0.19828,0.00000,0.00000,1.00,0.20946,0.5807,0.7347,0.6983,0.7751,3.13e-06,39,0.6735,0.6330,0.7001,0.6292,0.1927,0.8022
198,0.19722,0.19722,0.00000,0.00000,1.00,0.20880,0.5820,0.7357,0.7024,0.7724,3.13e-06,39,0.6740,0.6376,0.6974,0.6316,0.1940,0.8020
199,0.19984,0.19984,0.00000,0.00000,1.00,0.20948,0.5806,0.7347,0.6982,0.7752,3.13e-06,39,0.6697,0.6409,0.6966,0.6265,0.1933,0.8018
200,0.19825,0.19825,0.00000,0.00000,1.00,0.20972,0.5811,0.7350,0.7009,0.7727,3.13e-06,39,0.6782,0.6374,0.6991,0.6282,0.1899,0.8020
201,0.19876,0.19876,0.00000,0.00000,1.00,0.20838,0.5821,0.7359,0.7006,0.7749,3.13e-06,39,0.6736,0.6434,0.6968,0.6296,0.1950,0.8019
202,0.19883,0.19883,0.00000,0.00000,1.00,0.20831,0.5814,0.7353,0.6975,0.7775,3.13e-06,39,0.6768,0.6410,0.6991,0.6307,0.1941,0.8017
203,0.20001,0.20001,0.00000,0.00000,1.00,0.20951,0.5807,0.7348,0.6978,0.7758,3.13e-06,39,0.6682,0.6385,0.6981,0.6257,0.1946,0.8018
204,0.19763,0.19763,0.00000,0.00000,1.00,0.20860,0.5820,0.7357,0.6994,0.7761,1.56e-06,39,0.6742,0.6380,0.6998,0.6277,0.1953,0.8019
205,0.19536,0.19536,0.00000,0.00000,1.00,0.20856,0.5812,0.7351,0.6972,0.7774,1.56e-06,39,0.6749,0.6395,0.6984,0.6292,0.1947,0.8019
206,0.19801,0.19801,0.00000,0.00000,1.00,0.20853,0.5823,0.7360,0.7011,0.7746,1.56e-06,39,0.6778,0.6423,0.6989,0.6298,0.1930,0.8019
207,0.19789,0.19789,0.00000,0.00000,1.00,0.20923,0.5818,0.7356,0.7011,0.7737,1.56e-06,39,0.6730,0.6376,0.6993,0.6281,0.1932,0.8020
208,0.19702,0.19702,0.00000,0.00000,1.00,0.20873,0.5822,0.7360,0.7003,0.7755,1.56e-06,39,0.6759,0.6392,0.6995,0.6283,0.1938,0.8020
209,0.19714,0.19714,0.00000,0.00000,1.00,0.20856,0.5821,0.7358,0.6995,0.7762,1.56e-06,39,0.6775,0.6415,0.6982,0.6302,0.1934,0.8018
210,0.19711,0.19711,0.00000,0.00000,1.00,0.20905,0.5818,0.7356,0.6998,0.7753,1.56e-06,39,0.6758,0.6385,0.6990,0.6291,0.1926,0.8020
211,0.19584,0.19584,0.00000,0.00000,1.00,0.20897,0.5818,0.7356,0.6998,0.7753,1.56e-06,39,0.6730,0.6358,0.7000,0.6273,0.1942,0.8019
212,0.19653,0.19653,0.00000,0.00000,1.00,0.20937,0.5818,0.7356,0.7012,0.7736,1.56e-06,39,0.6735,0.6392,0.6994,0.6279,0.1925,0.8021
213,0.19795,0.19795,0.00000,0.00000,1.00,0.21000,0.5816,0.7354,0.7016,0.7727,1.56e-06,39,0.6686,0.6338,0.6984,0.6252,0.1931,0.8022
214,0.19583,0.19583,0.00000,0.00000,1.00,0.20918,0.5821,0.7358,0.7007,0.7746,7.81e-07,39,0.6728,0.6367,0.6993,0.6281,0.1935,0.8021
215,0.19483,0.19483,0.00000,0.00000,1.00,0.20911,0.5819,0.7357,0.7003,0.7749,7.81e-07,39,0.6745,0.6383,0.6995,0.6286,0.1928,0.8021
216,0.19771,0.19771,0.00000,0.00000,1.00,0.20942,0.5823,0.7360,0.7023,0.7731,7.81e-07,39,0.6771,0.6366,0.7006,0.6283,0.1911,0.8021
217,0.19718,0.19718,0.00000,0.00000,1.00,0.20909,0.5825,0.7362,0.7018,0.7741,7.81e-07,39,0.6753,0.6386,0.7001,0.6293,0.1922,0.8021
218,0.19630,0.19630,0.00000,0.00000,1.00,0.20964,0.5827,0.7363,0.7032,0.7727,7.81e-07,39,0.6749,0.6394,0.7003,0.6282,0.1906,0.8023
219,0.19735,0.19735,0.00000,0.00000,1.00,0.20962,0.5824,0.7361,0.7025,0.7732,7.81e-07,39,0.6724,0.6379,0.7000,0.6280,0.1916,0.8024
220,0.19748,0.19748,0.00000,0.00000,1.00,0.20923,0.5822,0.7359,0.7008,0.7748,7.81e-07,39,0.6741,0.6385,0.7001,0.6295,0.1921,0.8024
221,0.19517,0.19517,0.00000,0.00000,1.00,0.20934,0.5823,0.7360,0.7017,0.7738,7.81e-07,39,0.6747,0.6384,0.7002,0.6296,0.1914,0.8024
222,0.19605,0.19605,0.00000,0.00000,1.00,0.20912,0.5830,0.7366,0.7031,0.7734,7.81e-07,39,0.6757,0.6385,0.6998,0.6304,0.1917,0.8024
223,0.19693,0.19693,0.00000,0.00000,1.00,0.20913,0.5830,0.7365,0.7031,0.7734,7.81e-07,39,0.6755,0.6401,0.6995,0.6303,0.1915,0.8024
